"","county","cbsa","region","state","zip","year","Bedrooms","Rent"
"6740","King County","42660","Seattle-Tacoma-Bellevue","WA",98065,2011,"Four Bedrooms",1880
"6741","King County","42660","Seattle-Tacoma-Bellevue","WA",98068,2011,"Studio",840
"6742","King County","42660","Seattle-Tacoma-Bellevue","WA",98068,2011,"One Bedroom",950
"6743","King County","42660","Seattle-Tacoma-Bellevue","WA",98068,2011,"Two Bedrooms",1140
"6744","King County","42660","Seattle-Tacoma-Bellevue","WA",98068,2011,"Three Bedrooms",1610
"6745","King County","42660","Seattle-Tacoma-Bellevue","WA",98068,2011,"Four Bedrooms",1880
"6746","King County","42660","Seattle-Tacoma-Bellevue","WA",98070,2011,"Studio",840
"6747","King County","42660","Seattle-Tacoma-Bellevue","WA",98070,2011,"One Bedroom",950
"6748","King County","42660","Seattle-Tacoma-Bellevue","WA",98070,2011,"Two Bedrooms",1140
"6749","King County","42660","Seattle-Tacoma-Bellevue","WA",98070,2011,"Three Bedrooms",1610
"6750","King County","42660","Seattle-Tacoma-Bellevue","WA",98070,2011,"Four Bedrooms",1880
"6751","King County","42660","Seattle-Tacoma-Bellevue","WA",98072,2011,"Studio",840
"6752","King County","42660","Seattle-Tacoma-Bellevue","WA",98072,2011,"One Bedroom",940
"6753","King County","42660","Seattle-Tacoma-Bellevue","WA",98072,2011,"Two Bedrooms",1130
"6754","King County","42660","Seattle-Tacoma-Bellevue","WA",98072,2011,"Three Bedrooms",1590
"6755","King County","42660","Seattle-Tacoma-Bellevue","WA",98072,2011,"Four Bedrooms",1870
"6756","King County","42660","Seattle-Tacoma-Bellevue","WA",98074,2011,"Studio",840
"6757","King County","42660","Seattle-Tacoma-Bellevue","WA",98074,2011,"One Bedroom",950
"6758","King County","42660","Seattle-Tacoma-Bellevue","WA",98074,2011,"Two Bedrooms",1140
"6759","King County","42660","Seattle-Tacoma-Bellevue","WA",98074,2011,"Three Bedrooms",1610
"6760","King County","42660","Seattle-Tacoma-Bellevue","WA",98074,2011,"Four Bedrooms",1880
"6761","King County","42660","Seattle-Tacoma-Bellevue","WA",98075,2011,"Studio",1240
"6762","King County","42660","Seattle-Tacoma-Bellevue","WA",98075,2011,"One Bedroom",1390
"6763","King County","42660","Seattle-Tacoma-Bellevue","WA",98075,2011,"Two Bedrooms",1670
"6764","King County","42660","Seattle-Tacoma-Bellevue","WA",98075,2011,"Three Bedrooms",2350
"6765","King County","42660","Seattle-Tacoma-Bellevue","WA",98075,2011,"Four Bedrooms",2760
"6766","King County","42660","Seattle-Tacoma-Bellevue","WA",98077,2011,"Studio",840
"6767","King County","42660","Seattle-Tacoma-Bellevue","WA",98077,2011,"One Bedroom",950
"6768","King County","42660","Seattle-Tacoma-Bellevue","WA",98077,2011,"Two Bedrooms",1140
"6769","King County","42660","Seattle-Tacoma-Bellevue","WA",98077,2011,"Three Bedrooms",1610
"6770","King County","42660","Seattle-Tacoma-Bellevue","WA",98077,2011,"Four Bedrooms",1880
"6771","King County","42660","Seattle-Tacoma-Bellevue","WA",98092,2011,"Studio",880
"6772","King County","42660","Seattle-Tacoma-Bellevue","WA",98092,2011,"One Bedroom",990
"6773","King County","42660","Seattle-Tacoma-Bellevue","WA",98092,2011,"Two Bedrooms",1190
"6774","King County","42660","Seattle-Tacoma-Bellevue","WA",98092,2011,"Three Bedrooms",1680
"6775","King County","42660","Seattle-Tacoma-Bellevue","WA",98092,2011,"Four Bedrooms",1960
"6776","King County","42660","Seattle-Tacoma-Bellevue","WA",98101,2011,"Studio",790
"6777","King County","42660","Seattle-Tacoma-Bellevue","WA",98101,2011,"One Bedroom",890
"6778","King County","42660","Seattle-Tacoma-Bellevue","WA",98101,2011,"Two Bedrooms",1070
"6779","King County","42660","Seattle-Tacoma-Bellevue","WA",98101,2011,"Three Bedrooms",1510
"6780","King County","42660","Seattle-Tacoma-Bellevue","WA",98101,2011,"Four Bedrooms",1770
"6781","King County","42660","Seattle-Tacoma-Bellevue","WA",98102,2011,"Studio",800
"6782","King County","42660","Seattle-Tacoma-Bellevue","WA",98102,2011,"One Bedroom",900
"6783","King County","42660","Seattle-Tacoma-Bellevue","WA",98102,2011,"Two Bedrooms",1080
"6784","King County","42660","Seattle-Tacoma-Bellevue","WA",98102,2011,"Three Bedrooms",1520
"6785","King County","42660","Seattle-Tacoma-Bellevue","WA",98102,2011,"Four Bedrooms",1780
"6786","King County","42660","Seattle-Tacoma-Bellevue","WA",98103,2011,"Studio",870
"6787","King County","42660","Seattle-Tacoma-Bellevue","WA",98103,2011,"One Bedroom",980
"6788","King County","42660","Seattle-Tacoma-Bellevue","WA",98103,2011,"Two Bedrooms",1170
"6789","King County","42660","Seattle-Tacoma-Bellevue","WA",98103,2011,"Three Bedrooms",1650
"6790","King County","42660","Seattle-Tacoma-Bellevue","WA",98103,2011,"Four Bedrooms",1930
"6791","King County","42660","Seattle-Tacoma-Bellevue","WA",98104,2011,"Studio",740
"6792","King County","42660","Seattle-Tacoma-Bellevue","WA",98104,2011,"One Bedroom",840
"6793","King County","42660","Seattle-Tacoma-Bellevue","WA",98104,2011,"Two Bedrooms",1000
"6794","King County","42660","Seattle-Tacoma-Bellevue","WA",98104,2011,"Three Bedrooms",1410
"6795","King County","42660","Seattle-Tacoma-Bellevue","WA",98104,2011,"Four Bedrooms",1650
"6796","King County","42660","Seattle-Tacoma-Bellevue","WA",98105,2011,"Studio",780
"6797","King County","42660","Seattle-Tacoma-Bellevue","WA",98105,2011,"One Bedroom",890
"6798","King County","42660","Seattle-Tacoma-Bellevue","WA",98105,2011,"Two Bedrooms",1060
"6799","King County","42660","Seattle-Tacoma-Bellevue","WA",98105,2011,"Three Bedrooms",1490
"6800","King County","42660","Seattle-Tacoma-Bellevue","WA",98105,2011,"Four Bedrooms",1750
"6801","King County","42660","Seattle-Tacoma-Bellevue","WA",98106,2011,"Studio",820
"6802","King County","42660","Seattle-Tacoma-Bellevue","WA",98106,2011,"One Bedroom",930
"6803","King County","42660","Seattle-Tacoma-Bellevue","WA",98106,2011,"Two Bedrooms",1110
"6804","King County","42660","Seattle-Tacoma-Bellevue","WA",98106,2011,"Three Bedrooms",1560
"6805","King County","42660","Seattle-Tacoma-Bellevue","WA",98106,2011,"Four Bedrooms",1830
"6806","King County","42660","Seattle-Tacoma-Bellevue","WA",98107,2011,"Studio",810
"6807","King County","42660","Seattle-Tacoma-Bellevue","WA",98107,2011,"One Bedroom",910
"6808","King County","42660","Seattle-Tacoma-Bellevue","WA",98107,2011,"Two Bedrooms",1090
"6809","King County","42660","Seattle-Tacoma-Bellevue","WA",98107,2011,"Three Bedrooms",1530
"6810","King County","42660","Seattle-Tacoma-Bellevue","WA",98107,2011,"Four Bedrooms",1800
"6811","King County","42660","Seattle-Tacoma-Bellevue","WA",98108,2011,"Studio",770
"6812","King County","42660","Seattle-Tacoma-Bellevue","WA",98108,2011,"One Bedroom",870
"6813","King County","42660","Seattle-Tacoma-Bellevue","WA",98108,2011,"Two Bedrooms",1040
"6814","King County","42660","Seattle-Tacoma-Bellevue","WA",98108,2011,"Three Bedrooms",1460
"6815","King County","42660","Seattle-Tacoma-Bellevue","WA",98108,2011,"Four Bedrooms",1720
"6816","King County","42660","Seattle-Tacoma-Bellevue","WA",98109,2011,"Studio",870
"6817","King County","42660","Seattle-Tacoma-Bellevue","WA",98109,2011,"One Bedroom",980
"6818","King County","42660","Seattle-Tacoma-Bellevue","WA",98109,2011,"Two Bedrooms",1170
"6819","King County","42660","Seattle-Tacoma-Bellevue","WA",98109,2011,"Three Bedrooms",1650
"6820","King County","42660","Seattle-Tacoma-Bellevue","WA",98109,2011,"Four Bedrooms",1930
"6821","King County","42660","Seattle-Tacoma-Bellevue","WA",98112,2011,"Studio",940
"6822","King County","42660","Seattle-Tacoma-Bellevue","WA",98112,2011,"One Bedroom",1060
"6823","King County","42660","Seattle-Tacoma-Bellevue","WA",98112,2011,"Two Bedrooms",1270
"6824","King County","42660","Seattle-Tacoma-Bellevue","WA",98112,2011,"Three Bedrooms",1790
"6825","King County","42660","Seattle-Tacoma-Bellevue","WA",98112,2011,"Four Bedrooms",2100
"6826","King County","42660","Seattle-Tacoma-Bellevue","WA",98115,2011,"Studio",890
"6827","King County","42660","Seattle-Tacoma-Bellevue","WA",98115,2011,"One Bedroom",1000
"6828","King County","42660","Seattle-Tacoma-Bellevue","WA",98115,2011,"Two Bedrooms",1200
"6829","King County","42660","Seattle-Tacoma-Bellevue","WA",98115,2011,"Three Bedrooms",1690
"6830","King County","42660","Seattle-Tacoma-Bellevue","WA",98115,2011,"Four Bedrooms",1980
"6831","King County","42660","Seattle-Tacoma-Bellevue","WA",98116,2011,"Studio",900
"6832","King County","42660","Seattle-Tacoma-Bellevue","WA",98116,2011,"One Bedroom",1010
"6833","King County","42660","Seattle-Tacoma-Bellevue","WA",98116,2011,"Two Bedrooms",1210
"6834","King County","42660","Seattle-Tacoma-Bellevue","WA",98116,2011,"Three Bedrooms",1700
"6835","King County","42660","Seattle-Tacoma-Bellevue","WA",98116,2011,"Four Bedrooms",2000
"6836","King County","42660","Seattle-Tacoma-Bellevue","WA",98117,2011,"Studio",840
"6837","King County","42660","Seattle-Tacoma-Bellevue","WA",98117,2011,"One Bedroom",950
"6838","King County","42660","Seattle-Tacoma-Bellevue","WA",98117,2011,"Two Bedrooms",1140
"6839","King County","42660","Seattle-Tacoma-Bellevue","WA",98117,2011,"Three Bedrooms",1610
"6840","King County","42660","Seattle-Tacoma-Bellevue","WA",98117,2011,"Four Bedrooms",1880
"6841","King County","42660","Seattle-Tacoma-Bellevue","WA",98118,2011,"Studio",740
"6842","King County","42660","Seattle-Tacoma-Bellevue","WA",98118,2011,"One Bedroom",840
"6843","King County","42660","Seattle-Tacoma-Bellevue","WA",98118,2011,"Two Bedrooms",1000
"6844","King County","42660","Seattle-Tacoma-Bellevue","WA",98118,2011,"Three Bedrooms",1410
"6845","King County","42660","Seattle-Tacoma-Bellevue","WA",98118,2011,"Four Bedrooms",1650
"6846","King County","42660","Seattle-Tacoma-Bellevue","WA",98119,2011,"Studio",810
"6847","King County","42660","Seattle-Tacoma-Bellevue","WA",98119,2011,"One Bedroom",920
"6848","King County","42660","Seattle-Tacoma-Bellevue","WA",98119,2011,"Two Bedrooms",1100
"6849","King County","42660","Seattle-Tacoma-Bellevue","WA",98119,2011,"Three Bedrooms",1550
"6850","King County","42660","Seattle-Tacoma-Bellevue","WA",98119,2011,"Four Bedrooms",1820
"6851","King County","42660","Seattle-Tacoma-Bellevue","WA",98121,2011,"Studio",950
"6852","King County","42660","Seattle-Tacoma-Bellevue","WA",98121,2011,"One Bedroom",1080
"6853","King County","42660","Seattle-Tacoma-Bellevue","WA",98121,2011,"Two Bedrooms",1290
"6854","King County","42660","Seattle-Tacoma-Bellevue","WA",98121,2011,"Three Bedrooms",1820
"6855","King County","42660","Seattle-Tacoma-Bellevue","WA",98121,2011,"Four Bedrooms",2130
"6856","King County","42660","Seattle-Tacoma-Bellevue","WA",98122,2011,"Studio",760
"6857","King County","42660","Seattle-Tacoma-Bellevue","WA",98122,2011,"One Bedroom",860
"6858","King County","42660","Seattle-Tacoma-Bellevue","WA",98122,2011,"Two Bedrooms",1030
"6859","King County","42660","Seattle-Tacoma-Bellevue","WA",98122,2011,"Three Bedrooms",1450
"6860","King County","42660","Seattle-Tacoma-Bellevue","WA",98122,2011,"Four Bedrooms",1700
"6861","King County","42660","Seattle-Tacoma-Bellevue","WA",98125,2011,"Studio",740
"6862","King County","42660","Seattle-Tacoma-Bellevue","WA",98125,2011,"One Bedroom",840
"6863","King County","42660","Seattle-Tacoma-Bellevue","WA",98125,2011,"Two Bedrooms",1000
"6864","King County","42660","Seattle-Tacoma-Bellevue","WA",98125,2011,"Three Bedrooms",1410
"6865","King County","42660","Seattle-Tacoma-Bellevue","WA",98125,2011,"Four Bedrooms",1650
"6866","King County","42660","Seattle-Tacoma-Bellevue","WA",98126,2011,"Studio",870
"6867","King County","42660","Seattle-Tacoma-Bellevue","WA",98126,2011,"One Bedroom",990
"6868","King County","42660","Seattle-Tacoma-Bellevue","WA",98126,2011,"Two Bedrooms",1180
"6869","King County","42660","Seattle-Tacoma-Bellevue","WA",98126,2011,"Three Bedrooms",1660
"6870","King County","42660","Seattle-Tacoma-Bellevue","WA",98126,2011,"Four Bedrooms",1950
"6871","King County","42660","Seattle-Tacoma-Bellevue","WA",98133,2011,"Studio",780
"6872","King County","42660","Seattle-Tacoma-Bellevue","WA",98133,2011,"One Bedroom",890
"6873","King County","42660","Seattle-Tacoma-Bellevue","WA",98133,2011,"Two Bedrooms",1060
"6874","King County","42660","Seattle-Tacoma-Bellevue","WA",98133,2011,"Three Bedrooms",1490
"6875","King County","42660","Seattle-Tacoma-Bellevue","WA",98133,2011,"Four Bedrooms",1750
"6876","King County","42660","Seattle-Tacoma-Bellevue","WA",98134,2011,"Studio",840
"6877","King County","42660","Seattle-Tacoma-Bellevue","WA",98134,2011,"One Bedroom",950
"6878","King County","42660","Seattle-Tacoma-Bellevue","WA",98134,2011,"Two Bedrooms",1140
"6879","King County","42660","Seattle-Tacoma-Bellevue","WA",98134,2011,"Three Bedrooms",1610
"6880","King County","42660","Seattle-Tacoma-Bellevue","WA",98134,2011,"Four Bedrooms",1880
"6881","King County","42660","Seattle-Tacoma-Bellevue","WA",98136,2011,"Studio",840
"6882","King County","42660","Seattle-Tacoma-Bellevue","WA",98136,2011,"One Bedroom",940
"6883","King County","42660","Seattle-Tacoma-Bellevue","WA",98136,2011,"Two Bedrooms",1130
"6884","King County","42660","Seattle-Tacoma-Bellevue","WA",98136,2011,"Three Bedrooms",1590
"6885","King County","42660","Seattle-Tacoma-Bellevue","WA",98136,2011,"Four Bedrooms",1870
"6886","King County","42660","Seattle-Tacoma-Bellevue","WA",98144,2011,"Studio",740
"6887","King County","42660","Seattle-Tacoma-Bellevue","WA",98144,2011,"One Bedroom",840
"6888","King County","42660","Seattle-Tacoma-Bellevue","WA",98144,2011,"Two Bedrooms",1000
"6889","King County","42660","Seattle-Tacoma-Bellevue","WA",98144,2011,"Three Bedrooms",1410
"6890","King County","42660","Seattle-Tacoma-Bellevue","WA",98144,2011,"Four Bedrooms",1650
"6891","King County","42660","Seattle-Tacoma-Bellevue","WA",98146,2011,"Studio",760
"6892","King County","42660","Seattle-Tacoma-Bellevue","WA",98146,2011,"One Bedroom",860
"6893","King County","42660","Seattle-Tacoma-Bellevue","WA",98146,2011,"Two Bedrooms",1030
"6894","King County","42660","Seattle-Tacoma-Bellevue","WA",98146,2011,"Three Bedrooms",1450
"6895","King County","42660","Seattle-Tacoma-Bellevue","WA",98146,2011,"Four Bedrooms",1700
"6896","King County","42660","Seattle-Tacoma-Bellevue","WA",98148,2011,"Studio",750
"6897","King County","42660","Seattle-Tacoma-Bellevue","WA",98148,2011,"One Bedroom",850
"6898","King County","42660","Seattle-Tacoma-Bellevue","WA",98148,2011,"Two Bedrooms",1020
"6899","King County","42660","Seattle-Tacoma-Bellevue","WA",98148,2011,"Three Bedrooms",1440
"6900","King County","42660","Seattle-Tacoma-Bellevue","WA",98148,2011,"Four Bedrooms",1680
"6901","King County","42660","Seattle-Tacoma-Bellevue","WA",98155,2011,"Studio",850
"6902","King County","42660","Seattle-Tacoma-Bellevue","WA",98155,2011,"One Bedroom",960
"6903","King County","42660","Seattle-Tacoma-Bellevue","WA",98155,2011,"Two Bedrooms",1150
"6904","King County","42660","Seattle-Tacoma-Bellevue","WA",98155,2011,"Three Bedrooms",1620
"6905","King County","42660","Seattle-Tacoma-Bellevue","WA",98155,2011,"Four Bedrooms",1900
"6906","King County","42660","Seattle-Tacoma-Bellevue","WA",98164,2011,"Studio",840
"6907","King County","42660","Seattle-Tacoma-Bellevue","WA",98164,2011,"One Bedroom",950
"6908","King County","42660","Seattle-Tacoma-Bellevue","WA",98164,2011,"Two Bedrooms",1140
"6909","King County","42660","Seattle-Tacoma-Bellevue","WA",98164,2011,"Three Bedrooms",1610
"6910","King County","42660","Seattle-Tacoma-Bellevue","WA",98164,2011,"Four Bedrooms",1880
"6911","King County","42660","Seattle-Tacoma-Bellevue","WA",98166,2011,"Studio",740
"6912","King County","42660","Seattle-Tacoma-Bellevue","WA",98166,2011,"One Bedroom",840
"6913","King County","42660","Seattle-Tacoma-Bellevue","WA",98166,2011,"Two Bedrooms",1000
"6914","King County","42660","Seattle-Tacoma-Bellevue","WA",98166,2011,"Three Bedrooms",1410
"6915","King County","42660","Seattle-Tacoma-Bellevue","WA",98166,2011,"Four Bedrooms",1650
"6916","King County","42660","Seattle-Tacoma-Bellevue","WA",98168,2011,"Studio",750
"6917","King County","42660","Seattle-Tacoma-Bellevue","WA",98168,2011,"One Bedroom",850
"6918","King County","42660","Seattle-Tacoma-Bellevue","WA",98168,2011,"Two Bedrooms",1020
"6919","King County","42660","Seattle-Tacoma-Bellevue","WA",98168,2011,"Three Bedrooms",1440
"6920","King County","42660","Seattle-Tacoma-Bellevue","WA",98168,2011,"Four Bedrooms",1680
"6921","King County","42660","Seattle-Tacoma-Bellevue","WA",98177,2011,"Studio",1000
"6922","King County","42660","Seattle-Tacoma-Bellevue","WA",98177,2011,"One Bedroom",1130
"6923","King County","42660","Seattle-Tacoma-Bellevue","WA",98177,2011,"Two Bedrooms",1350
"6924","King County","42660","Seattle-Tacoma-Bellevue","WA",98177,2011,"Three Bedrooms",1900
"6925","King County","42660","Seattle-Tacoma-Bellevue","WA",98177,2011,"Four Bedrooms",2230
"6926","King County","42660","Seattle-Tacoma-Bellevue","WA",98178,2011,"Studio",940
"6927","King County","42660","Seattle-Tacoma-Bellevue","WA",98178,2011,"One Bedroom",1060
"6928","King County","42660","Seattle-Tacoma-Bellevue","WA",98178,2011,"Two Bedrooms",1270
"6929","King County","42660","Seattle-Tacoma-Bellevue","WA",98178,2011,"Three Bedrooms",1790
"6930","King County","42660","Seattle-Tacoma-Bellevue","WA",98178,2011,"Four Bedrooms",2100
"6931","King County","42660","Seattle-Tacoma-Bellevue","WA",98188,2011,"Studio",740
"6932","King County","42660","Seattle-Tacoma-Bellevue","WA",98188,2011,"One Bedroom",840
"6933","King County","42660","Seattle-Tacoma-Bellevue","WA",98188,2011,"Two Bedrooms",1000
"6934","King County","42660","Seattle-Tacoma-Bellevue","WA",98188,2011,"Three Bedrooms",1410
"6935","King County","42660","Seattle-Tacoma-Bellevue","WA",98188,2011,"Four Bedrooms",1650
"6936","King County","42660","Seattle-Tacoma-Bellevue","WA",98198,2011,"Studio",740
"6937","King County","42660","Seattle-Tacoma-Bellevue","WA",98198,2011,"One Bedroom",840
"6938","King County","42660","Seattle-Tacoma-Bellevue","WA",98198,2011,"Two Bedrooms",1000
"6939","King County","42660","Seattle-Tacoma-Bellevue","WA",98198,2011,"Three Bedrooms",1410
"6940","King County","42660","Seattle-Tacoma-Bellevue","WA",98198,2011,"Four Bedrooms",1650
"6941","King County","42660","Seattle-Tacoma-Bellevue","WA",98199,2011,"Studio",840
"6942","King County","42660","Seattle-Tacoma-Bellevue","WA",98199,2011,"One Bedroom",940
